time,close,T10Y2Y,HY_Spread,Copper_Gold_Log,WEI,Sahm_Rule,UM_Sentiment
1973-08-23,102.53,,,,,-0.1,77
1973-08-24,102.4,,,,,-0.1,77
1973-08-27,102.91,,,,,-0.1,77
1973-08-28,102.99,,,,,-0.1,77
1973-08-29,103.79,,,,,-0.1,77
1973-08-30,103.99,,,,,-0.1,77
1973-08-31,104.87,,,,,-0.1,77
1973-09-04,105.5,,,,,-0.07,72
1973-09-05,106.03,,,,,-0.07,72
1973-09-06,106.36,,,,,-0.07,72
1973-09-07,107.02,,,,,-0.07,72
1973-09-10,106.25,,,,,-0.07,72
1973-09-11,105.77,,,,,-0.07,72
1973-09-12,105.33,,,,,-0.07,72
1973-09-13,105.6,,,,,-0.07,72
1973-09-14,106.07,,,,,-0.07,72
1973-09-17,106.27,,,,,-0.07,72
1973-09-18,106.3,,,,,-0.07,72
1973-09-19,107.91,,,,,-0.07,72
1973-09-20,108.76,,,,,-0.07,72
1973-09-21,109.46,,,,,-0.07,72
1973-09-24,109.69,,,,,-0.07,72
1973-09-25,109.8,,,,,-0.07,72
1973-09-26,110.62,,,,,-0.07,72
1973-09-27,111.27,,,,,-0.07,72
1973-09-28,111.2,,,,,-0.07,72
1973-10-01,110.97,,,,,0,72
1973-10-02,111.76,,,,,0,72
1973-10-03,112.13,,,,,0,72
1973-10-04,111.51,,,,,0,72
1973-10-05,112.56,,,,,0,72
1973-10-08,113.17,,,,,0,72
1973-10-09,113.07,,,,,0,72
1973-10-10,112.17,,,,,0,72
1973-10-11,113.56,,,,,0,72
1973-10-12,114.1,,,,,0,72
1973-10-15,113.13,,,,,0,72
1973-10-16,113.14,,,,,0,72
1973-10-17,112.66,,,,,0,72
1973-10-18,112.82,,,,,0,72
1973-10-19,113.25,,,,,0,72
1973-10-22,112.29,,,,,0,72
1973-10-23,111.81,,,,,0,72
1973-10-24,112.13,,,,,0,72
1973-10-25,112.31,,,,,0,72
1973-10-26,112.79,,,,,0,72
1973-10-29,112.09,,,,,0,72
1973-10-30,110.63,,,,,0,72
