time,months_until_fear,months_until_euphoria,fear_window_24m,fear_window_36m,euphoria_window_24m,euphoria_window_36m,confidence_fear,confidence_euphoria,confidence,fear_period_months,euphoria_period_months,fear_phase,euphoria_phase,nasdaq_close,nasdaq_sma,nasdaq_overext,nasdaq_mom_fast,nasdaq_mom_slow,vol_ann,vol_z,runup_12m,trend_break,overext_flag,mom_decel,macro_risk,fear_level,euphoria_level,fear_trigger,euphoria_trigger
1973-10-12,,,0,0,0,0,0.0,0.0,0.0,,,,,114.1,,,0.08049242424242431,,0.10074046154888744,,,0,0,0,0,0,0,0,0
1973-10-15,,,0,0,0,0,0.0,0.0,0.0,,,,,113.13,,,0.06655981898746122,,0.10218134241107402,,,0,0,0,0,0,0,0,0
1973-10-16,,,0,0,0,0,0.0,0.0,0.0,,,,,113.14,,,0.06464665474734166,,0.10034600406204965,,,0,0,0,0,0,0,0,0
1973-10-17,,,0,0,0,0,0.0,0.0,0.0,,,,,112.66,,,0.05983066792097835,,0.1001508587208972,,,0,0,0,0,0,0,0,0
1973-10-18,,,0,0,0,0,0.0,0.0,0.0,,,,,112.82,,,0.04550088036326572,,0.09808468526148377,,,0,0,0,0,0,0,0,0
1973-10-19,,,0,0,0,0,0.0,0.0,0.0,,,,,113.25,,,0.04128356013240153,,0.09827398509232216,,,0,0,0,0,0,0,0,0
1973-10-22,,,0,0,0,0,0.0,0.0,0.0,,,,,112.29,105.8519,0.060821770794855956,0.02585419331262573,,0.09962310808858814,,,0,0,0,0,0,0,0,0
1973-10-23,,,0,0,0,0,0.0,0.0,0.0,,,,,111.81,105.91089108910892,0.05569879405440781,0.019327194821770588,,0.09883809703712802,,,0,0,0,0,0,0,0,0
1973-10-24,,,0,0,0,0,0.0,0.0,0.0,,,,,112.13,105.97186274509804,0.058111059817025135,0.021220400728597433,,0.09895320382292389,,,0,0,0,0,0,0,0,0
1973-10-25,,,0,0,0,0,0.0,0.0,0.0,,,,,112.31,106.03339805825243,0.05919457507434922,0.015277526667871966,,0.09894637641471175,,,0,0,0,0,0,0,0,0
1973-10-26,,,0,0,0,0,0.0,0.0,0.0,,,,,112.79,106.09836538461538,0.06307010094950005,0.013660465534286015,,0.09874400084448655,,,0,0,0,0,0,0,0,0
1973-10-29,,,0,0,0,0,0.0,0.0,0.0,,,,,112.09,106.15542857142857,0.055904549663027714,0.008003597122302253,,0.09952383139088793,,,0,0,0,0,0,0,0,0
1973-10-30,,,0,0,0,0,0.0,0.0,0.0,,,,,110.63,106.19764150943396,0.041736882548114584,-0.003063891141750097,,0.10314177051720261,,,0,0,0,0,0,0,0,0
1973-10-31,,,0,0,0,0,0.0,0.0,0.0,,,,,110.17,106.2347663551402,0.037042804157957354,-0.014226914817466074,,0.09860846436633261,,,0,0,0,0,0,0,0,0
1973-11-01,,,0,0,0,0,0.0,0.0,0.0,,,,,109.62,106.26611111111112,0.03156122731716504,-0.022384732007491248,,0.09914054686686556,,,0,0,0,0,0,0,0,0
1973-11-02,,,0,0,0,0,0.0,0.0,0.0,,,,,108.93,106.2905504587156,0.02483240071571169,-0.0231369383911757,,0.09982027758655093,,,0,0,0,0,0,0,0,0
1973-11-05,,,0,0,0,0,0.0,0.0,0.0,,,,,107.12,106.29809090909092,0.007732115260771888,-0.04832977967306329,,0.10536783267216471,,,0,0,0,0,0,0,0,0
1973-11-06,,,0,0,0,0,0.0,0.0,0.0,,,,,106.29,106.29801801801801,-7.542960976603119e-05,-0.06079349650967569,,0.10422391116802741,,,1,0,0,0,1,0,0,0
1973-11-07,,,0,0,0,0,0.0,0.0,0.0,,,,,106.72,106.30178571428571,0.0039342169362830415,-0.0561599009463164,,0.1045305011977296,,,0,0,0,0,0,0,0,0
1973-11-08,,,0,0,0,0,0.0,0.0,0.0,,,,,107.31,106.31070796460178,0.009399730794107386,-0.04332709280556302,,0.103823507392926,,,0,0,0,0,0,0,0,0
1973-11-09,,,0,0,0,0,0.0,0.0,0.0,,,,,105.77,106.3059649122807,-0.00504172002693315,-0.06859809792180349,,0.10622254547300251,,,1,0,0,0,1,0,0,0
1973-11-12,,,0,0,0,0,0.0,0.0,0.0,,,,,105.08,106.29530434782608,-0.011433283485875134,-0.07905346187554774,,0.10601464122165831,,,1,0,0,0,1,0,0,0
1973-11-13,,,0,0,0,0,0.0,0.0,0.0,,,,,104.74,106.28189655172415,-0.014507612319222707,-0.07416246795721737,,0.10612088714165256,,,1,0,0,0,1,0,0,0
1973-11-14,,,0,0,0,0,0.0,0.0,0.0,,,,,101.98,106.24512820512821,-0.04014422380754712,-0.09863885451652821,,0.118698112934483,,,1,0,0,0,1,0,0,0
1973-11-15,,,0,0,0,0,0.0,0.0,0.0,,,,,101.63,106.20601694915254,-0.0430862307108586,-0.09790520149121251,,0.1185840371280115,,,1,0,0,0,1,0,0,0
1973-11-16,,,0,0,0,0,0.0,0.0,0.0,,,,,101.38,106.16546218487396,-0.045075508422321664,-0.10140046091118593,,0.11701466021578706,,,1,0,0,0,1,0,0,0
1973-11-19,,,0,0,0,0,0.0,0.0,0.0,,,,,99.0,106.10575,-0.06696856673648699,-0.1258278145695364,,0.12557491021414535,,,1,0,0,0,1,0,0,0
1973-11-20,,,0,0,0,0,0.0,0.0,0.0,,,,,96.58,106.02702479338843,-0.08910015924522596,-0.1399056015673703,,0.13371365923660528,,,1,0,0,0,1,0,0,0
1973-11-21,,,0,0,0,0,0.0,0.0,0.0,,,,,97.32,105.95565573770492,-0.08150254630184761,-0.12959484840354185,,0.13240948785358314,,,1,0,0,0,1,0,0,0
1973-11-23,,,0,0,0,0,0.0,0.0,0.0,,,,,97.3,105.88528455284552,-0.08108099807354019,-0.13225720146258801,,0.1324110478327576,,,1,0,0,0,1,0,0,0
1973-11-26,,,0,0,0,0,0.0,0.0,0.0,,,,,94.13,105.79048387096775,-0.11022242686015127,-0.16187338616329805,,0.14634921386294744,,,1,0,0,0,1,0,0,0
1973-11-27,,,0,0,0,0,0.0,0.0,0.0,,,,,93.07,105.68872,-0.11939514453387279,-0.17483819487543228,,0.14760560671172016,,,1,0,0,0,1,0,0,0
1973-11-28,,,0,0,0,0,0.0,0.0,0.0,,,,,94.94,105.6034126984127,-0.1009760236524343,-0.15300205192256222,,0.1527411798841808,,,1,0,0,0,1,0,0,0
1973-11-29,,,0,0,0,0,0.0,0.0,0.0,,,,,94.62,105.51692913385827,-0.10327185621592982,-0.14471662297749244,-0.07507331378299109,0.1526441594844443,,,1,0,0,0,1,0,0,0
1973-11-30,,,0,0,0,0,0.0,0.0,0.0,,,,,93.51,105.423125,-0.11300295831678286,-0.1512208405191976,-0.07204525156296504,0.15265613502407155,,,1,0,0,0,1,0,0,0
1973-12-03,,,0,0,0,0,0.0,0.0,0.0,,,,,91.97,105.31883720930232,-0.1267469102680454,-0.1610107644590404,-0.09576246190148452,0.1546065067446974,,,1,0,0,0,1,0,0,0
1973-12-04,,,0,0,0,0,0.0,0.0,0.0,,,,,91.56,105.21300000000001,-0.12976533318126093,-0.15946020380060588,-0.09970501474926252,0.15398526434320323,,,1,0,0,0,1,0,0,0
1973-12-05,,,0,0,0,0,0.0,0.0,0.0,,,,,89.73,105.09480916030535,-0.14619950578975582,-0.16234129947722176,-0.12518280198888554,0.157585793316854,,,1,0,0,0,1,0,0,0
1973-12-06,,,0,0,0,0,0.0,0.0,0.0,,,,,91.27,104.99007575757577,-0.13067973957134493,-0.14131150625646827,-0.12003470883146938,0.16156101478567553,,,1,0,0,0,1,0,0,0
1973-12-07,,,0,0,0,0,0.0,0.0,0.0,,,,,92.32,104.89481203007519,-0.11988020938985788,-0.13493253373313352,-0.10403726708074545,0.16365436570239933,,,1,0,0,0,1,0,0,0
1973-12-10,,,0,0,0,0,0.0,0.0,0.0,,,,,93.54,104.81007462686567,-0.10752854310034843,-0.12831982107911655,-0.10735757228743203,0.16644193598237148,,,1,0,0,0,1,0,0,0
1973-12-11,,,0,0,0,0,0.0,0.0,0.0,,,,,92.2,104.71666666666667,-0.11952888747413659,-0.12829724874728177,-0.11626569538962905,0.16823645420070962,,,1,0,0,0,1,0,0,0
1973-12-12,,,0,0,0,0,0.0,0.0,0.0,,,,,90.81,104.61441176470588,-0.13195516307785726,-0.1358012942519985,-0.12311703360370796,0.16995819368683757,,,1,0,0,0,1,0,0,0
1973-12-13,,,0,0,0,0,0.0,0.0,0.0,,,,,89.12,104.50131386861314,-0.1471877558204835,-0.14913118197441277,-0.1284959906121651,0.17245540247121027,,,1,0,0,0,1,0,0,0
1973-12-14,,,0,0,0,0,0.0,0.0,0.0,,,,,89.63,104.39355072463768,-0.14142205741789537,-0.12110217689743097,-0.11054877443683642,0.17303998378745172,,,1,0,0,0,1,0,0,0
1973-12-17,,,0,0,0,0,0.0,0.0,0.0,,,,,89.13,104.28374100719425,-0.14531259485741732,-0.12299517858899933,-0.11717511885895404,0.17303461380540108,,,1,0,0,0,1,0,0,0
1973-12-18,,,0,0,0,0,0.0,0.0,0.0,,,,,90.56,104.18571428571428,-0.13078294254764844,-0.10672716512132563,-0.10504990611720522,0.17342072018944413,,,1,0,0,0,1,0,0,0
1973-12-19,,,0,0,0,0,0.0,0.0,0.0,,,,,90.24,104.08680851063829,-0.13303134862880406,-0.0884848484848485,-0.10119521912350604,0.17208332562505563,,,1,0,0,0,1,0,0,0
1973-12-20,,,0,0,0,0,0.0,0.0,0.0,,,,,90.27,103.98950704225352,-0.13193164803328616,-0.06533443777179537,-0.10614912367561147,0.1711678453840095,,,1,0,0,0,1,0,0,0
1973-12-21,,,0,0,0,0,0.0,0.0,0.0,,,,,89.52,103.88832167832169,-0.1383054557644271,-0.08014796547472258,-0.09966810821683603,0.1711736818436366,,,1,0,0,0,1,0,0,0
1973-12-24,,,0,0,0,0,0.0,0.0,0.0,,,,,88.67,103.7826388888889,-0.14561817901998708,-0.08869475847893105,-0.11294517807122839,0.17142282724723104,,,1,0,0,0,1,0,0,0
1973-12-26,,,0,0,0,0,0.0,0.0,0.0,,,,,90.19,103.68889655172413,-0.13018651948900184,-0.04185700626792732,-0.10007982438634999,0.17495500030508004,,,1,0,0,0,1,0,0,0
1973-12-27,,,0,0,0,0,0.0,0.0,0.0,,,,,91.25,103.60369863013699,-0.11923993827903223,-0.01955517352530345,-0.09796362198497421,0.17657815300733626,,,1,0,0,0,1,0,0,0
1973-12-28,,,0,0,0,0,0.0,0.0,0.0,,,,,91.68,103.5225850340136,-0.11439614872563864,-0.03433747630082151,-0.0920974450386215,0.17720183654741536,2.1105904217811973,,1,0,0,0,2,0,0,0
1973-12-31,,,0,0,0,0,0.0,0.0,0.0,,,,,92.19,103.44601351351352,-0.10881051024787058,-0.025681674064679805,-0.07948077883175242,0.1780198742439704,2.09916097217348,,1,0,0,0,2,0,0,0
1974-01-02,,,0,0,0,0,0.0,0.0,0.0,,,,,92.53,103.37275167785235,-0.1048898428441023,-0.010480162549460048,-0.0695827048768225,0.17736792380748845,2.0296196551208445,,1,0,0,0,2,0,0,0
1974-01-03,,,0,0,0,0,0.0,0.0,0.0,,,,,94.18,103.31146666666666,-0.08838773624354046,0.02402957486136792,-0.05241976053928965,0.18176812654306954,2.163274347055236,,1,0,0,0,2,0,0,0
1974-01-04,,,0,0,0,0,0.0,0.0,0.0,,,,,94.1,103.25046357615894,-0.08862394665578843,0.027741371778069013,-0.05408122235625257,0.18171306652639208,2.114811535098949,,1,0,0,0,2,0,0,0
1974-01-07,,,0,0,0,0,0.0,0.0,0.0,,,,,94.47,103.19269736842105,-0.08452824270383275,0.05282514209294553,-0.0553944605539447,0.18056323304490574,2.0273650452050607,,1,0,0,0,2,0,0,0
1974-01-08,,,0,0,0,0,0.0,0.0,0.0,,,,,94.47,103.13568627450981,-0.08402219045156589,0.03506080858989824,-0.06631745404230094,0.17989521317030027,1.9633696238848122,,1,0,0,0,2,0,0,0
1974-01-09,,,0,0,0,0,0.0,0.0,0.0,,,,,92.2,103.06467532467532,-0.10541609227845827,-0.0012998266897745747,-0.10215210828707755,0.18478275669548444,2.111527967594581,,1,0,0,0,2,0,0,0
1974-01-10,,,0,0,0,0,0.0,0.0,0.0,,,,,91.42,102.98954838709678,-0.11233711156409232,-0.02266410091939286,-0.1138896966172337,0.18483819194484055,2.071342125811371,,1,0,0,0,2,0,0,0
1974-01-11,,,0,0,0,0,0.0,0.0,0.0,,,,,92.23,102.92057692307692,-0.103872104516739,0.00032537960954437395,-0.10482383771716974,0.1837611136419308,1.99201988301121,,1,0,0,0,2,0,0,0
1974-01-14,,,0,0,0,0,0.0,0.0,0.0,,,,,92.4,102.8535668789809,-0.10163543371598116,0.01750908490254388,-0.11128210060594401,0.1833385638252446,1.9408518637399514,,1,0,0,0,2,0,0,0
1974-01-15,,,0,0,0,0,0.0,0.0,0.0,,,,,93.07,102.79164556962026,-0.09457622276351085,0.04432226211849177,-0.11056957186544347,0.18421882719989965,1.9392413022061898,,1,0,0,0,2,0,0,0
1974-01-16,,,0,0,0,0,0.0,0.0,0.0,,,,,94.49,102.73943396226414,-0.08029471882523842,0.05422291643422961,-0.10664649711638463,0.1877261107159719,2.030940662569139,,1,0,0,0,2,0,0,0
1974-01-17,,,0,0,0,0,0.0,0.0,0.0,,,,,95.95,102.697,-0.06569812165886058,0.0765174464265681,-0.09923019151333079,0.19120490096677972,2.1158751028129275,,1,0,0,0,2,0,0,0
1974-01-18,,,0,0,0,0,0.0,0.0,0.0,,,,,95.32,102.6511801242236,-0.07141837157012476,0.05256183745583032,-0.11478454680534933,0.1912110235891447,2.075414832949749,,1,0,0,0,2,0,0,0
1974-01-21,,,0,0,0,0,0.0,0.0,0.0,,,,,94.48,102.60074074074073,-0.07914894845896703,0.04698581560283688,-0.12315545243619486,0.1911573900358171,2.03516104841099,,1,0,0,0,2,0,0,0
1974-01-22,,,0,0,0,0,0.0,0.0,0.0,,,,,95.29,102.55588957055215,-0.07084809659374713,0.05561094494294894,-0.12004801920768304,0.19213857681650082,2.032090444215737,,1,0,0,0,2,0,0,0
1974-01-23,,,0,0,0,0,0.0,0.0,0.0,,,,,95.76,102.51445121951218,-0.0658877957123235,0.06970509383378021,-0.12299661141130136,0.19268036498906907,2.0143457654829473,,1,0,0,0,2,0,0,0
1974-01-24,,,0,0,0,0,0.0,0.0,0.0,,,,,95.61,102.47260606060605,-0.0669701525551839,0.07826773429570322,-0.12420994778785377,0.1923936728833894,1.969989908989292,,1,0,0,0,2,0,0,0
1974-01-25,,,0,0,0,0,0.0,0.0,0.0,,,,,95.4,102.43,-0.06863223664941909,0.057766936467457786,-0.1276517922457937,0.1922178098984853,1.9315141582703745,,1,0,0,0,2,0,0,0
1974-01-28,,,0,0,0,0,0.0,0.0,0.0,,,,,95.02,102.38562874251498,-0.07194006456744506,0.0413150684931507,-0.12729610580455553,0.19174138786814365,1.8850855347114146,,1,0,0,0,2,0,0,0
1974-01-29,,,0,0,0,0,0.0,0.0,0.0,,,,,94.56,102.33904761904762,-0.07601250744490762,0.03141361256544495,-0.1296023564064801,0.19165776718171257,1.8535417081052208,,1,0,0,0,2,0,0,0
1974-01-30,,,0,0,0,0,0.0,0.0,0.0,,,,,95.17,102.29662721893492,-0.06966629704890004,0.03232454713092525,-0.12398748159057438,0.1913196382623591,1.8152131563611353,,1,0,0,0,2,0,0,0
1974-01-31,,,0,0,0,0,0.0,0.0,0.0,,,,,94.93,102.25329411764707,-0.07161915105855932,0.02593753377283048,-0.11263787623854926,0.1912835455513539,1.7881891381879165,,1,0,0,0,2,0,0,0
1974-02-01,,,0,0,0,0,0.0,0.0,0.0,,,,,94.15,102.20590643274853,-0.07882036091572964,-0.000318538967933768,-0.11861074705111396,0.19157724667261478,1.7727646696930062,,1,0,0,0,2,0,0,0
1974-02-04,,,0,0,0,0,0.0,0.0,0.0,,,,,92.89,102.1517441860465,-0.0906665300709727,-0.012858660998937288,-0.1335696296987221,0.19269327180000062,1.7838972844136798,,1,0,0,0,2,0,0,0
1974-02-05,,,0,0,0,0,0.0,0.0,0.0,,,,,92.46,102.09572254335261,-0.09437929722531735,-0.021276595744680882,-0.13830382106244177,0.19059194796317577,1.6937235382204627,,1,0,0,0,2,0,0,0
1974-02-06,,,0,0,0,0,0.0,0.0,0.0,,,,,92.74,102.0419540229885,-0.0911581330644935,-0.01831269185984974,-0.12616602280222367,0.19054979271182187,1.671190169270559,,1,0,0,0,2,0,0,0
1974-02-07,,,0,0,0,0,0.0,0.0,0.0,,,,,92.81,101.9892,-0.09000168645307538,0.006616052060737454,-0.12567121997173814,0.19023244296217062,1.6409317150150502,,1,0,0,0,2,0,0,0
1974-02-08,,,0,0,0,0,0.0,0.0,0.0,,,,,92.2,101.93357954545455,-0.0954894313420448,0.008532049879676151,-0.1245727307254082,0.18978791558335414,1.6077989290710206,,1,0,0,0,2,0,0,0
1974-02-11,,,0,0,0,0,0.0,0.0,0.0,,,,,91.13,101.87254237288136,-0.10545081258069244,-0.011926704976688796,-0.126689027311931,0.18915977136651455,1.5701182201370778,,1,0,0,0,2,0,0,0
1974-02-12,,,0,0,0,0,0.0,0.0,0.0,,,,,90.5,101.80865168539326,-0.11107751156884971,-0.02056277056277067,-0.1263635486050777,0.18919679998409966,1.5540556507810468,,1,0,0,0,2,0,0,0
1974-02-13,,,0,0,0,0,0.0,0.0,0.0,,,,,90.08,101.74312849162011,-0.11463308298585217,-0.03212635650585571,-0.1283986453797774,0.18924597562490159,1.538884685158666,,1,0,0,0,2,0,0,0
1974-02-14,,,0,0,0,0,0.0,0.0,0.0,,,,,90.21,101.67905555555555,-0.11279663734965628,-0.04529579849719545,-0.1268028264446811,0.18296069299828005,1.3307820343076198,,1,0,0,0,2,0,0,0
1974-02-15,,,0,0,0,0,0.0,0.0,0.0,,,,,90.98,101.61994475138121,-0.10470331171122382,-0.05179781136008332,-0.12274611898563292,0.1841098522717776,1.354406789902647,,1,0,0,0,2,0,0,0
1974-02-19,,,0,0,0,0,0.0,0.0,0.0,,,,,90.82,101.56060439560439,-0.1057556171462608,-0.0472093999160722,-0.11541833057368278,0.1841032616488668,1.342345083357898,,1,0,0,0,2,0,0,0
1974-02-20,,,0,0,0,0,0.0,0.0,0.0,,,,,91.56,101.505956284153,-0.09798396713105739,-0.030906011854360704,-0.10340775558166859,0.17969598893096628,1.196643802053743,,1,0,0,0,2,0,0,0
1974-02-21,,,0,0,0,0,0.0,0.0,0.0,,,,,92.17,101.45521739130434,-0.0915203538078484,-0.032742155525238736,-0.0904874679297415,0.17400384235978175,1.0140851953973855,,1,0,0,0,2,0,0,0
1974-02-22,,,0,0,0,0,0.0,0.0,0.0,,,,,92.93,101.40913513513513,-0.08361312936784293,-0.02955304928989133,-0.09363113235150677,0.1741214667887454,1.011428618064061,,1,0,0,0,2,0,0,0
1974-02-25,,,0,0,0,0,0.0,0.0,0.0,,,,,92.72,101.3624193548387,-0.08526255992947696,-0.030226963706725285,-0.09453125000000007,0.17414751826606228,1.0060436078808597,,1,0,0,0,2,0,0,0
1974-02-26,,,0,0,0,0,0.0,0.0,0.0,,,,,93.11,101.31828877005348,-0.08101487766618887,-0.024004192872117414,-0.09522884073462246,0.16189118575890069,0.624148445908269,,1,0,0,0,1,0,0,0
1974-02-27,,,0,0,0,0,0.0,0.0,0.0,,,,,94.06,101.27968085106384,-0.07128459322142511,-0.010103136181856431,-0.08670744732498292,0.16157960038030195,0.6119614802491677,,1,0,0,0,1,0,0,0
1974-02-28,,,0,0,0,0,0.0,0.0,0.0,,,,,94.35,101.24301587301588,-0.06808386547533762,-0.002220812182741172,-0.09095288563445425,0.15658017650055106,0.4550377850492873,,1,0,0,0,1,0,0,0
1974-03-01,,,0,0,0,0,0.0,0.0,0.0,,,,,94.05,101.20515789473684,-0.07069953788500483,-0.011768414416307715,-0.09558611404942785,0.15656419158371154,0.4529229097944156,,1,0,0,0,1,0,0,0
1974-03-04,,,0,0,0,0,0.0,0.0,0.0,,,,,93.8,101.16638743455496,-0.07281457430038529,-0.011903507847888073,-0.10555926385048164,0.15485456490448385,0.3982095337758398,,1,0,0,0,1,0,0,0
1974-03-05,,,0,0,0,0,0.0,0.0,0.0,,,,,94.71,101.13276041666667,-0.06350820832146697,0.005947955390334547,-0.1022748815165877,0.152300625018138,0.3172839274775157,,1,0,0,0,1,0,0,0
1974-03-06,,,0,0,0,0,0.0,0.0,0.0,,,,,95.12,101.10160621761658,-0.05916430451897514,0.024006889869738535,-0.1028954069602942,0.15214914086671424,0.31153841001958865,,1,0,0,0,1,0,0,0
1974-03-07,,,0,0,0,0,0.0,0.0,0.0,,,,,94.53,101.06773195876288,-0.06468663966289823,0.022388059701492713,-0.11122602482136135,0.14695872140120803,0.14784812398365862,,1,0,0,0,1,0,0,0
1974-03-08,,,0,0,0,0,0.0,0.0,0.0,,,,,95.17,101.03748717948719,-0.05807237831503009,0.02620228596075047,-0.11072696692207062,0.1437096195762993,0.04523231857074746,,1,0,0,0,1,0,0,0
1974-03-11,,,0,0,0,0,0.0,0.0,0.0,,,,,95.86,101.01107142857143,-0.05099511722548089,0.032862838056243904,-0.09778823529411762,0.14265824213413886,0.011938802898511057,,1,0,0,0,1,0,0,0
1974-03-12,,,0,0,0,0,0.0,0.0,0.0,,,,,95.8,100.9846192893401,-0.05134068262895741,0.0390455531453362,-0.09426113264630798,0.14036559994889095,-0.06062369229922711,,1,0,0,0,1,0,0,0
1974-03-13,,,0,0,0,0,0.0,0.0,0.0,,,,,96.33,100.96111111111111,-0.045870247069828896,0.05706134094151216,-0.08544574195385934,0.13747709957475063,-0.1520855862284472,,1,0,0,0,1,0,0,0
1974-03-14,,,0,0,0,0,0.0,0.0,0.0,,,,,96.51,100.93874371859297,-0.043875558139893855,0.06640883977900569,-0.08607954545454533,0.13368206730520077,-0.2723439346832975,,1,0,0,0,1,0,0,0
1974-03-15,,,0,0,0,0,0.0,0.0,0.0,,,,,96.53,100.9167,-0.043468524040124246,0.07160301953818826,-0.08994060526067682,0.12762163426105264,-0.4646282608452413,,1,0,0,0,1,0,0,0
1974-03-18,,,0,0,0,0,0.0,0.0,0.0,,,,,95.37,100.88204999999999,-0.05463856057643546,0.057199866977053704,-0.10256892820175023,0.13003208984588713,-0.38611761848908,,1,0,0,0,1,0,0,0
1974-03-19,,,0,0,0,0,0.0,0.0,0.0,,,,,94.75,100.85195,-0.060504035866435935,0.04143767861068359,-0.10865475070555031,0.130235256933338,-0.3783930774563679,,1,0,0,0,1,0,0,0
1974-03-20,,,0,0,0,0,0.0,0.0,0.0,,,,,94.95,100.81815,-0.058205293392112445,0.045474565073772455,-0.12010008340283562,0.1266266057209315,-0.4929503141253635,,1,0,0,0,1,0,0,0
1974-03-21,,,0,0,0,0,0.0,0.0,0.0,,,,,95.36,100.78645,-0.05384106692913582,0.0415028396679773,-0.12320706141963966,0.1265123696198969,-0.49495126039939086,,1,0,0,0,1,0,0,0
1974-03-22,,,0,0,0,0,0.0,0.0,0.0,,,,,95.45,100.75085000000001,-0.05261345189643574,0.03558641640446991,-0.12799196053352813,0.12650698077689523,-0.4934552445318858,,1,0,0,0,1,0,0,0
1974-03-25,,,0,0,0,0,0.0,0.0,0.0,,,,,95.35,100.709,-0.05321272180242087,0.026041106208974263,-0.13073206308688123,0.12518131084387463,-0.5345640449332162,,1,0,0,0,1,0,0,0
1974-03-26,,,0,0,0,0,0.0,0.0,0.0,,,,,95.27,100.67014999999999,-0.053642018016264004,0.027502157031924046,-0.1323315118397086,0.12340699506105288,-0.5900445021667192,,1,0,0,0,1,0,0,0
1974-03-27,,,0,0,0,0,0.0,0.0,0.0,,,,,94.21,100.61725,-0.06367943866484127,0.011813983460423172,-0.14834568794069802,0.12147168259713347,-0.6505247956761814,,1,0,0,0,1,0,0,0
1974-03-28,,,0,0,0,0,0.0,0.0,0.0,,,,,92.87,100.55994999999999,-0.0764712989614651,-0.012651499043163872,-0.16536353015188276,0.12298370257522546,-0.5990841236714379,,1,0,0,0,1,0,0,0
1974-03-29,,,0,0,0,0,0.0,0.0,0.0,,,,,92.27,100.50349999999999,-0.0819225201112398,-0.022045574986751415,-0.17023381294964035,0.1233871688651894,-0.583837936174691,,1,0,0,0,1,0,0,0
1974-04-01,,,0,0,0,0,0.0,0.0,0.0,,,,,91.9,100.4517,-0.0851324566931172,-0.02286018075491747,-0.17184824727403802,0.12315966205711515,-0.5891825367372414,,1,0,0,0,1,0,0,0
1974-04-02,,,0,0,0,0,0.0,0.0,0.0,,,,,92.03,100.40799999999999,-0.08343956656840079,-0.01886993603411513,-0.17653901216893342,0.12296520706597631,-0.5934453634351943,,1,0,0,0,1,0,0,0
1974-04-03,,,0,0,0,0,0.0,0.0,0.0,,,,,92.13,100.36385,-0.08203999746920831,-0.027241051631295532,-0.17836439846606622,0.11750329497078878,-0.7694491900532464,,1,0,0,0,1,0,0,0
1974-04-04,,,0,0,0,0,0.0,0.0,0.0,,,,,91.88,100.31730000000002,-0.0841061312455581,-0.034062237174095955,-0.17603802349565068,0.11759639891316527,-0.7632468636465691,,1,0,0,0,1,0,0,0
1974-04-05,,,0,0,0,0,0.0,0.0,0.0,,,,,90.7,100.26880000000001,-0.09543148018127279,-0.04051623823124928,-0.1942075337597725,0.11987634553530141,-0.685671168342545,,1,0,0,0,1,0,0,0
1974-04-08,,,0,0,0,0,0.0,0.0,0.0,,,,,89.92,100.21345,-0.1027152542897185,-0.05516444257644215,-0.20544313864098263,0.12092540481757005,-0.6487577404886516,,1,0,0,0,1,0,0,0
1974-04-09,,,0,0,0,0,0.0,0.0,0.0,,,,,90.18,100.1672,-0.09970529275052098,-0.059253077404548216,-0.20244096577341464,0.11148332117602552,-0.9554210345070107,,1,0,0,0,1,0,0,0
1974-04-10,,,0,0,0,0,0.0,0.0,0.0,,,,,89.87,100.11675,-0.10234800869984284,-0.061899791231732726,-0.1988053846839618,0.11044184282159235,-0.9848111571379589,,1,0,0,0,1,0,0,0
1974-04-11,,,0,0,0,0,0.0,0.0,0.0,,,,,89.79,100.06460000000001,-0.10267966893386882,-0.06789162254749292,-0.20931666079605493,0.10888428410754898,-1.030775062452471,,1,0,0,0,1,0,0,0
1974-04-15,,,0,0,0,0,0.0,0.0,0.0,,,,,89.42,100.00589999999998,-0.10585275468747324,-0.07346388975235729,-0.21630148992112175,0.10903758405883543,-1.0204443785511152,,1,0,0,0,1,0,0,0
1974-04-16,,,0,0,0,0,0.0,0.0,0.0,,,,,90.33,99.95264999999999,-0.09627208483216798,-0.06422873718015132,-0.2015380535666932,0.11003499281195277,-0.9826899954499796,,1,0,0,0,1,0,0,0
1974-04-17,,,0,0,0,0,0.0,0.0,0.0,,,,,90.72,99.90550000000002,-0.09194188508140211,-0.04875747090279969,-0.19816156973660948,0.10578048925114136,-1.1166951770421114,,1,0,0,0,1,0,0,0
1974-04-18,,,0,0,0,0,0.0,0.0,0.0,,,,,90.9,99.86274999999999,-0.08975068281215959,-0.040633245382585725,-0.19314752352210185,0.10077248212133912,-1.2733879872353544,,1,0,0,0,1,0,0,0
1974-04-19,,,0,0,0,0,0.0,0.0,0.0,,,,,90.31,99.81735,-0.0952474695030473,-0.04886782517114274,-0.19952136146073385,0.10075520342433601,-1.2657556161602679,,1,0,0,0,1,0,0,0
1974-04-22,,,0,0,0,0,0.0,0.0,0.0,,,,,90.27,99.77130000000001,-0.0952307928231868,-0.05337667785234901,-0.2029139072847682,0.0994443330212814,-1.3001536388746635,,1,0,0,0,1,0,0,0
1974-04-23,,,0,0,0,0,0.0,0.0,0.0,,,,,88.47,99.71359999999999,-0.11275894160876743,-0.07312729177579891,-0.21212930804167784,0.10483754562924073,-1.1170888157839212,,1,0,0,0,1,0,0,0
